customer_id,gender,age_group,region,product_category,purchase_channel,platform,customer_rating,review_text,sentiment,response_time_hours,issue_resolved,complaint_registered
25068,other,26-35,central,automobile,online,amazon,5,no quality product1 the wood wool has started falling out from the next day2 out of two led indicator has found not working on arrival3 the air swinger is already giving noise when moving which never used to be in my old cooler which i am using since 3 years4 the quality is no way machine to branded coolers5 anti bacterial tank has been bacterial now as there is no way to clean it so congested to maintain it cleanlyin my way think before you buyac has option to aut,negative,52,no,no
25069,female,36-45,east,beauty,online,amazon,4,air throw is very good it makes room very cool in just half an hour full tank capacity is 65 litres which stays up to 5 hours it makes big living room colder not very much noisy,positive,42,yes,no
25070,female,26-35,north,travel,online,amazon,5,on time delivery received exact productthank u flipkart,positive,11,yes,no
25071,female,26-35,central,electronics,online,amazon,1,maharaja always no 1,positive,27,yes,no
25072,female,46-60,central,travel,online,amazon,5,awesome product love this,positive,19,yes,no
25073,male,46-60,west,automobile,online,amazon,4,poar quality plastic material is not good,negative,57,no,yes
25074,male,46-60,south,travel,online,amazon,5,value for money,positive,40,yes,no
25075,other,36-45,south,groceries,online,amazon,3,nice cooler,positive,33,yes,no
25076,female,46-60,south,sports,online,amazon,1,fantastic product great cool,positive,26,yes,no
25077,other,60+,east,electronics,online,amazon,2,dont buy just by seing the comments dont know how people review and rate the product cooling is ok but when it comes to fill the water you would need inlet pipe to fill the water we cannot open from the backsides to fill the watercleaning is highly impossible because there is no way you can open and clean worst design other small small branded companies provide all those facilities but this is worst product design totally unhappy with this product,negative,11,yes,no
25078,female,26-35,south,sports,online,amazon,3,best at its price,positive,12,yes,no
25079,male,18-25,central,fashion,online,amazon,2,this is my review after using this product for a week1air throw is good2produce less noise3good product at reasonable pricebut it never open from behindnot easy to cleanrefill the watercable is short,positive,3,yes,no
25080,other,36-45,east,books,online,amazon,1,cooling fan problem,negative,68,no,yes
25081,female,26-35,west,sports,online,amazon,4,after discount rs 7200 price is okquality is okdelivery as on time okmotor speed 1200 rpm okpump okcolour is ok look is also okwater storage is appx 65 ltd more than 3 large bucket is okstill giving 3 star because it is a large in size and in width not fit to my window not expectedwill give next rating after couple of month usagethanx flipkart,positive,25,yes,yes
25082,other,36-45,central,sports,online,amazon,2,product is really worthy of price 8k however it occupied more space in room should one consider it before buy it worth for that money,positive,18,yes,no
25083,female,26-35,east,home & kitchen,online,amazon,2,mind blowing very good for hall and for big wondow its really big in size quality is nice must buy,positive,34,yes,no
25084,female,60+,east,fashion,online,amazon,4,good and sufficient size,positive,37,yes,no
25085,male,46-60,east,electronics,online,amazon,2,awesome,positive,25,yes,yes
25086,other,18-25,central,home & kitchen,online,amazon,4,good product,positive,70,no,yes
25087,female,36-45,south,travel,online,amazon,5,best product,positive,11,yes,no
25088,female,60+,central,books,online,amazon,5,very good,positive,28,yes,yes
25089,male,60+,east,travel,online,amazon,1,good product delivery on time,positive,70,no,no
25090,other,60+,west,home & kitchen,online,amazon,1,nice product deliver in time,positive,8,yes,no
25091,other,26-35,south,travel,online,amazon,1,i honestly liked the productbest desert cooler at lowest price i got the deal of 6889nice brand good built quality with precision to eachgood switches and knobs to controltakes space as its hugevery silentnot high but good speed fan to cool upto upto 12 feetno ice tray but its not a mattergo for it,positive,46,yes,no
25092,other,36-45,south,books,online,amazon,3,dont buy this product within 15 year wind blade was broken and noise issue wind blow very low its better to go other brand,negative,65,no,yes
25093,other,60+,north,sports,online,amazon,2,awesome product,positive,62,no,yes
25094,other,36-45,west,books,online,amazon,5,very good product,positive,60,no,yes
25095,female,60+,east,home & kitchen,online,amazon,3,valu for money,positive,68,no,yes
25096,female,60+,south,travel,online,amazon,3,nice to,positive,14,yes,no
25097,other,60+,north,fashion,online,amazon,5,worst product fan speed very slowlike nothing,negative,47,yes,no
25098,female,18-25,east,electronics,online,amazon,1,best product,positive,51,no,no
25099,female,36-45,south,fashion,online,amazon,2,big size mostly like industrial cooler but within this price and my house is big it is perfect no wheels but can buy stand and it works fine if you have close home and less space go for other options,positive,15,yes,yes
25100,male,36-45,east,sports,online,amazon,3,very bad service by flipkart customer care representative and jeeves agent too much bad performance no cooling just like a stand fan,negative,61,no,no
25101,male,18-25,east,travel,online,amazon,2,oh really really very good i am so happy,positive,70,no,yes
25102,female,46-60,central,groceries,online,amazon,4,low air and not cooling as axcpected,negative,47,yes,yes
25103,female,18-25,central,sports,online,amazon,1,super cooling system,positive,36,yes,no
25104,male,26-35,north,fashion,online,amazon,1,very nice working,positive,1,yes,no
25105,female,26-35,central,beauty,online,amazon,4,excellent performance,positive,23,yes,yes
25106,female,46-60,east,automobile,online,amazon,5,good,positive,48,no,yes
25107,male,46-60,south,sports,online,amazon,3,wonderful product can go for it,positive,5,yes,yes
25108,female,26-35,west,automobile,online,amazon,3,really desert cooler super cool,positive,50,no,no
25109,other,60+,west,sports,online,amazon,5,very good product water flow must be slow from pump but its okay,positive,43,yes,no
25110,female,46-60,south,travel,online,amazon,5,water inlet is not good,negative,7,yes,yes
25111,female,36-45,central,groceries,online,amazon,4,awesome,positive,38,yes,yes
25112,male,60+,west,beauty,online,amazon,1,owsum product,positive,19,yes,yes
25113,other,36-45,south,home & kitchen,online,amazon,2,not so good,negative,61,no,no
25114,male,18-25,central,fashion,online,amazon,5,cooler is really very good but use any cooler ventilation os a must without ventilation no cooler will work especially in rainy seasonproduct is original was delivered safely this review is after a week,positive,57,no,yes
25115,other,60+,west,travel,online,amazon,2,ice product,positive,36,yes,yes
25116,male,18-25,central,books,online,amazon,5,not working motors and very bad poor maharaja cooler,negative,26,yes,no
25117,male,18-25,east,groceries,online,amazon,2,very good product worth buying,positive,23,yes,yes
25118,male,46-60,central,books,online,amazon,2,good product,positive,33,yes,yes
25119,female,26-35,north,travel,online,amazon,3,fan speed is slow and making lot of noise,positive,61,no,no
25120,other,36-45,west,books,online,amazon,2,nice cooler perfect for hall,positive,27,yes,no
25121,male,46-60,east,beauty,online,amazon,1,very good cooling,positive,12,yes,no
25122,other,46-60,central,home & kitchen,online,amazon,3,average production,neutral,1,yes,no
25123,male,18-25,south,books,online,amazon,5,awesome,positive,63,no,yes
25124,male,46-60,south,electronics,online,amazon,2,awesome,positive,47,yes,yes
25125,other,60+,north,groceries,online,amazon,5,nice product,positive,5,yes,no
25126,male,46-60,central,electronics,online,amazon,2,good aircoolr,positive,42,yes,yes
25127,male,60+,east,electronics,online,amazon,1,nice,positive,41,yes,yes
25128,other,26-35,north,electronics,online,amazon,4,good condition best cooling,positive,60,no,no
25129,female,46-60,north,automobile,online,amazon,3,good product,positive,52,no,no
25130,male,46-60,west,automobile,online,amazon,4,good,positive,62,no,yes
25131,male,46-60,west,travel,online,amazon,1,superb nice coolingsimply awesome unbeatable at this price range,positive,24,yes,no
25132,other,36-45,north,travel,online,amazon,2,build quality is better than symphony jumbo 70however cooling is a bit lesser and noise a bit more than symphony jumbo 70a larger tank capacity of 90100 ltr with aspen pads is desirable,positive,54,no,no
25133,female,46-60,west,automobile,online,amazon,4,product quality is very bad and fan blade broken air flow average,negative,37,yes,no
25134,other,18-25,south,travel,online,amazon,1,good product,positive,24,yes,yes
25135,female,46-60,south,travel,online,amazon,3,nice product,positive,1,yes,yes
25136,male,46-60,east,beauty,online,amazon,1,amazing,positive,57,no,no
25137,female,60+,south,electronics,online,amazon,4,this cooler is not not cooling the room,negative,17,yes,no
25138,male,36-45,north,beauty,online,amazon,2,excellent,positive,34,yes,no
25139,other,46-60,south,fashion,online,amazon,2,cooling system is good,positive,17,yes,yes
25140,other,46-60,west,electronics,online,amazon,1,speed of cooler is slower than fan after one week of use,positive,61,no,yes
25141,other,46-60,east,sports,online,amazon,3,awesome for big rooms,positive,18,yes,no
25142,male,18-25,west,fashion,online,amazon,1,cooler is good but sige is big colling good prise 6500the cooler is good but its airing speed is lowmakes very little noise and is good to watch,positive,29,yes,no
25143,other,60+,south,electronics,online,amazon,3,good product,positive,5,yes,no
25144,other,36-45,east,electronics,online,amazon,2,speed is very slow,neutral,12,yes,no
25145,male,26-35,south,books,online,amazon,3,very good product in all respect it is one of the best desert cooler in the market and finally thanks to flipkart product designer manufacturersit looks simple but cooling effect is amaging,positive,3,yes,yes
25146,other,18-25,central,sports,online,amazon,5,very good,positive,17,yes,yes
25147,female,26-35,west,sports,online,amazon,2,awesome,positive,24,yes,yes
25148,male,36-45,south,sports,online,amazon,2,not satisfied with the cooling very bad cooling,negative,34,yes,no
25149,male,36-45,north,fashion,online,amazon,2,i think that it is small but it is big and colling is excellent,positive,50,no,no
25150,female,26-35,north,electronics,online,amazon,2,very nice product i am happy,positive,2,yes,no
25151,male,60+,central,automobile,online,amazon,4,i like it it is good,positive,60,no,yes
25152,male,60+,east,automobile,online,amazon,1,good,positive,60,no,no
25153,other,26-35,south,beauty,online,amazon,4,the product is very good and the product was delivered on time,positive,53,no,yes
25154,female,60+,east,automobile,online,amazon,1,very nice,positive,68,no,no
25155,female,46-60,north,books,online,amazon,2,as expected its fit to 150sqft room cool air,positive,20,yes,no
25156,female,46-60,south,fashion,online,amazon,2,fan speed low and do not proper cooling,positive,66,no,no
25157,other,36-45,central,home & kitchen,online,amazon,2,excellent,positive,2,yes,no
25158,other,36-45,north,automobile,online,amazon,5,good but its too big,positive,56,no,yes
25159,other,18-25,south,books,online,amazon,1,superb cooler it cools room within 5 minute amazing cooler amazing price,positive,43,yes,yes
25160,female,60+,east,groceries,online,amazon,5,good quality product drain system needs improvement,positive,38,yes,no
25161,female,36-45,east,fashion,online,amazon,2,best cooler in market,positive,48,no,no
25162,other,46-60,south,home & kitchen,online,amazon,3,smart cooling we are using the cooler in fan speed of one feeling like winter thanks maharaja,positive,47,yes,yes
25163,other,18-25,north,beauty,online,amazon,4,thanks,positive,15,yes,yes
25164,female,36-45,south,sports,online,amazon,4,fantastic product thanks maharaja filpcart,positive,63,no,yes
25165,female,26-35,west,groceries,online,amazon,4,awesome,positive,41,yes,no
25166,female,18-25,south,travel,online,amazon,2,very useless service,negative,45,yes,no
25167,female,60+,east,fashion,online,amazon,5,good,positive,34,yes,yes
25168,female,60+,central,sports,online,amazon,3,occupies space but is worth it,positive,1,yes,no
25169,female,60+,south,groceries,online,amazon,5,nice cooler with strong and quality built using it from last 2 months,positive,18,yes,yes
25170,male,36-45,east,beauty,online,amazon,5,if ur staying in hot city this is waste dont buy,negative,4,yes,no
25171,female,26-35,south,fashion,online,amazon,4,excellent,positive,39,yes,yes
25172,male,60+,west,home & kitchen,online,amazon,2,cooler is good but very dirty smell,negative,7,yes,yes
25173,female,36-45,north,books,online,amazon,3,not effective cooling fan area of effect is also very narrow not ideal returned it,negative,18,yes,yes
25174,female,60+,west,groceries,online,amazon,1,built quality is not up to the mark overall avearge,neutral,41,yes,no
25175,male,18-25,east,groceries,online,amazon,4,awesome,positive,55,no,yes
25176,male,26-35,central,automobile,online,amazon,5,very bad product its water tank is not sufficient for a day tank empty in 4 hours and not open easily for cleaning,negative,27,yes,no
25177,other,46-60,west,beauty,online,amazon,4,wrost cooler ever purchased not even 10 feet throw build quality is not upto mark purchase another good brand cooler instead of this,positive,35,yes,yes
25178,female,36-45,north,sports,online,amazon,3,good working in maharaja,positive,70,no,no
25179,male,46-60,east,books,online,amazon,4,nice cooler you can go for it,positive,8,yes,no
25180,male,26-35,east,books,online,amazon,2,fabulous,positive,13,yes,yes
25181,other,60+,central,groceries,online,amazon,5,value for money,positive,29,yes,no
25182,female,18-25,north,automobile,online,amazon,3,cooling very late n water will come slowly,neutral,62,no,yes
25183,other,36-45,north,travel,online,amazon,3,good but how to wash the cooler its tension,positive,59,no,yes
25184,male,26-35,central,electronics,online,amazon,4,nice products,positive,16,yes,no
25185,female,18-25,central,sports,online,amazon,1,fan speed is low but great cooling,positive,11,yes,no
25186,female,36-45,west,home & kitchen,online,amazon,3,good cooler for big rooms water lasts full night works best with cross ventilation highly recommended,positive,37,yes,no
25187,male,26-35,central,travel,online,amazon,4,very good and smooth working all functions are very good but wood grass all side bad improve side honeycomb cooling pad,positive,60,no,no
25188,female,36-45,central,beauty,online,amazon,5,waste of money,negative,34,yes,no
25189,male,60+,south,fashion,online,amazon,4,not god air thorw not god quality not accepted,negative,20,yes,no
25190,female,18-25,central,beauty,online,amazon,5,cheap and best cooler even good for extreme summer,positive,7,yes,no
25191,other,18-25,east,books,online,amazon,3,nice product,positive,68,no,yes
25192,male,26-35,east,beauty,online,amazon,4,i am very happy,positive,41,yes,no
25193,female,26-35,east,electronics,online,amazon,3,nice,positive,52,no,no
25194,other,18-25,south,books,online,amazon,5,air throw weak,negative,54,no,no
25195,male,46-60,south,books,online,amazon,1,super,positive,19,yes,no
25196,male,36-45,west,automobile,online,amazon,3,too much big size,neutral,2,yes,yes
25197,other,26-35,central,home & kitchen,online,amazon,4,best,positive,32,yes,yes
25198,female,60+,south,beauty,online,amazon,1,just awsm its cooling beats many expensive branded cooler price is also very decent comparing other coolers,positive,44,yes,no
25199,male,36-45,west,automobile,online,amazon,1,good,positive,27,yes,yes
25200,female,18-25,east,automobile,online,amazon,5,its a big coolerair throw is good cooling is also good build material is sturdy water inlet shuld be little bit big overall i am satisfied with the product,positive,66,no,no
25201,female,18-25,east,automobile,online,amazon,3,good cooling low noise better daily change the water to avoid smell separate water hose required for water loading,positive,17,yes,yes
25202,other,26-35,central,books,online,amazon,1,good quality,positive,37,yes,no
25203,female,26-35,north,automobile,online,amazon,3,very good in time delivery beautiful organization from flipcortthank you,positive,26,yes,yes
25204,female,36-45,east,travel,online,amazon,5,very bad product bad quality low air flow not useful product waist money before 100 time think purchasing this product this product r not refundable all flipkart assistant was misguid,negative,62,no,no
25205,other,60+,north,fashion,online,amazon,1,delivery of the product is amazing as usual and delivery person is also very helpful,positive,56,no,yes
25206,female,18-25,south,books,online,amazon,1,i am writing a review after using it for 4 days this cooler is very nice size is jumbo cooling starts in the room after a while at night,positive,65,no,no
25207,male,60+,west,beauty,online,amazon,4,i am giving 4 star but its deserv 10 out 9 i m cutting 1 star due to stand and water indicator once stand n water indicator will include this will be become the best nice air cooling super design power air throught range no sound overall worth to buy,positive,9,yes,no
25208,other,60+,east,travel,online,amazon,1,nice product,positive,60,no,no
25209,male,36-45,north,sports,online,amazon,5,yes its quite goodyou can go for it nicely deliveredthank you flipkart,positive,19,yes,no
25210,male,46-60,central,electronics,online,amazon,2,value for money,positive,63,no,no
25211,female,18-25,north,sports,online,amazon,4,very good,positive,16,yes,no
25212,male,60+,central,groceries,online,amazon,5,very poor product and heavy smell through out the room received damaged,negative,9,yes,yes
25213,other,46-60,south,groceries,online,amazon,5,ok,neutral,33,yes,no
25214,other,60+,central,books,online,amazon,3,this is aws product at healthy price its worth to buy,positive,41,yes,no
25215,male,36-45,central,fashion,online,amazon,2,very nice,positive,32,yes,no
25216,other,60+,west,sports,online,amazon,4,i was vary of buying coole online as i cannot check the airflow or faults before purchasing but this cooler really changed my mind i did extensive research watched reviews and at the end selected this this is a beast of a cooler the airflow is absolutely amazing for this sizzling weather this cooler really throws cool air one advice always keep your coolers in a fully ventilated area like outside a window then you will see how great it works this was a great purchase and if you a,positive,51,no,yes
25217,other,46-60,south,beauty,online,amazon,3,nice,positive,11,yes,yes
25218,other,36-45,north,travel,online,amazon,2,very good product very nice cooling,positive,23,yes,no
25219,other,60+,central,sports,online,amazon,5,good one very less noise,positive,65,no,no
25220,male,60+,central,automobile,online,amazon,3,good,positive,3,yes,no
25221,female,26-35,west,beauty,online,amazon,1,its greatworks like an ac,positive,2,yes,no
25222,female,36-45,south,beauty,online,amazon,5,best coolerlow noise and better cooling,positive,15,yes,no
25223,female,18-25,south,beauty,online,amazon,2,super,positive,8,yes,no
25224,other,46-60,west,electronics,online,amazon,1,delivered the product on time but the demo was not done even after two weeks for which the amount is already deducted complaint was raised but they are dragging that will be done in 24 hours but many 24 48 hours have gone,negative,19,yes,yes
25225,other,26-35,central,beauty,online,amazon,1,awaesome cooler it is better than symphony,positive,4,yes,yes
25226,male,18-25,north,travel,online,amazon,5,flipkart delivery very nice and product in this time good,positive,30,yes,yes
25227,male,46-60,central,groceries,online,amazon,1,cooler is so good and cooling bestthank you flipkart,positive,34,yes,yes
25228,female,18-25,north,home & kitchen,online,amazon,3,good one,positive,21,yes,no
25229,other,60+,west,groceries,online,amazon,2,nice product cooling air,positive,21,yes,yes
25230,other,18-25,central,travel,online,amazon,2,best air cooler,positive,27,yes,no
25231,male,18-25,central,automobile,online,amazon,1,after use of one week in extreme conditions i feel this cooler works very fine strongly recommend to buy this product,positive,66,no,yes
25232,female,36-45,north,home & kitchen,online,amazon,5,looks good purchase and economical tge power cord should have been 5 meters or 6 meters length instead of existing 2 meters given the huge size if this desert cooler,positive,20,yes,no
25233,male,26-35,west,sports,online,amazon,3,its best small family,positive,29,yes,yes
25234,female,60+,west,sports,online,amazon,4,extremely horrible servicedo not order,negative,44,yes,no
25235,male,36-45,north,groceries,online,amazon,3,extremely good productgood product for lower floor and not good for the top floor,positive,7,yes,no
25236,male,18-25,west,automobile,online,amazon,1,verry good indian fast desert coolar verey verry nise product,positive,36,yes,no
25237,male,26-35,north,automobile,online,amazon,4,air cooler is better im happy recived your product,positive,44,yes,no
25238,female,18-25,west,electronics,online,amazon,5,good product,positive,52,no,no
25239,female,36-45,north,electronics,online,amazon,1,we found inside fan bed will not fixed properly and also bolt nuts fall inside further remaing all ok,positive,2,yes,yes
25240,female,60+,south,beauty,online,amazon,1,nice product,positive,37,yes,yes
25241,male,60+,south,books,online,amazon,3,awesome product,positive,27,yes,yes
25242,female,60+,south,books,online,amazon,4,good cooler,positive,7,yes,yes
25243,female,60+,east,sports,online,amazon,1,very good product on very first day it fell on the floor from table with full water but quality of product is too good still working thankyou flipkart,positive,51,no,yes
25244,male,26-35,south,groceries,online,amazon,5,fantastic cooling,positive,6,yes,no
25245,other,46-60,north,fashion,online,amazon,3,nice cooling,positive,15,yes,yes
25246,other,36-45,central,books,online,amazon,4,please share a good operating manual how are we supposed to flush out water nothing like mentioned also dismantling back needs a specialist please design in such way where even elders can operate,positive,23,yes,no
25247,female,36-45,south,beauty,online,amazon,2,worst product dont waste your money,negative,36,yes,no
25248,other,46-60,central,groceries,online,amazon,5,excellent product,positive,3,yes,no
25249,other,60+,central,home & kitchen,online,amazon,4,nice cooler awesome product,positive,41,yes,yes
25250,other,60+,north,groceries,online,amazon,1,blade of cooler fan is broken,negative,62,no,no
25251,male,60+,east,travel,online,amazon,1,air delivery is very bad not even cooling 10x13 room,negative,46,yes,yes
25252,male,36-45,central,sports,online,amazon,1,very nice,positive,6,yes,yes
25253,male,36-45,north,automobile,online,amazon,4,performance reduced after 2 months,neutral,26,yes,no
25254,male,60+,south,books,online,amazon,2,its more than my expectations iam so happy and as usual excellent flipkart service,positive,70,no,yes
25255,other,60+,west,automobile,online,amazon,5,worst model all user please dont buy,negative,21,yes,no
25256,other,46-60,north,electronics,online,amazon,2,not good,negative,31,yes,no
25257,other,26-35,east,beauty,online,amazon,4,super,positive,57,no,yes
25258,female,60+,central,sports,online,amazon,1,nice product,positive,51,no,no
25259,male,46-60,south,electronics,online,amazon,3,overall good product cons come without stand,positive,2,yes,no
25260,female,18-25,west,beauty,online,amazon,5,good product nd fast delivery,positive,38,yes,yes
25261,male,46-60,south,sports,online,amazon,3,good bt without wheel or stand very difficult to move,negative,42,yes,yes
25262,other,36-45,east,sports,online,amazon,2,best product with resionable price,positive,46,yes,yes
25263,female,60+,south,travel,online,amazon,1,it is ok,neutral,29,yes,no
25264,male,18-25,south,automobile,online,amazon,2,good,positive,19,yes,yes
25265,other,36-45,east,groceries,online,amazon,1,nice product,positive,64,no,no
25266,female,36-45,east,electronics,online,amazon,5,coling is best another cooler,positive,11,yes,no
25267,female,46-60,central,travel,online,amazon,3,coolar is good but suggest that i thinks wheel also provide in coolar for easy movement,positive,69,no,no
25268,female,60+,central,automobile,online,amazon,2,good to go,positive,23,yes,no
25269,male,60+,north,automobile,online,amazon,4,very huge in size cooling no good feels air just like normal fan,positive,69,no,no
25270,female,36-45,east,books,online,amazon,5,awesome,positive,1,yes,no
25271,other,60+,central,sports,online,amazon,3,worst,negative,66,no,no
25272,female,18-25,north,fashion,online,amazon,3,cooler chilled the room very fast,positive,6,yes,no
25273,other,26-35,east,travel,online,amazon,2,its good but size is too big,positive,17,yes,no
25274,female,26-35,south,fashion,online,amazon,2,its huge and secondly its as good as ac but the problem is you cannot control the cooling its good if you have a 1500 sqft house,positive,22,yes,no
25275,female,18-25,south,fashion,online,amazon,2,it is perfect for your daughter marriage items no doubt it is big and it is room cooler,positive,9,yes,no
25276,female,26-35,south,sports,online,amazon,3,amazing product it works wonders in 45c and always go for wood woolen pads as theyre better than honeycomb,positive,14,yes,yes
25277,other,60+,central,electronics,online,amazon,3,very good product dont think much more go for it absolutely value of money,positive,48,no,no
25278,other,26-35,west,books,online,amazon,4,it is big moving it is problematic it would have been easier to clean if the side panels were easily removable does a decent job of cooling the room,positive,44,yes,no
25279,female,60+,south,sports,online,amazon,3,good product,positive,67,no,no
25280,male,46-60,south,home & kitchen,online,amazon,3,its very good products in online its very well,positive,16,yes,yes
25281,male,46-60,east,home & kitchen,online,amazon,2,good,positive,11,yes,no
25282,male,46-60,central,groceries,online,amazon,3,its a very poor quality product dont buy its,negative,28,yes,no
25283,male,36-45,south,electronics,online,amazon,1,good with price,positive,35,yes,no
25284,male,36-45,east,books,online,amazon,4,too good product,positive,46,yes,no
25285,other,18-25,west,groceries,online,amazon,1,excellent cooler happy with it,positive,50,no,yes
25286,male,36-45,east,sports,online,amazon,5,very good product in low price its our second plastic cooler and i am happy with its cooling and other features in future i definitely buy it again and recommend to others also thanks flipkart,positive,59,no,no
25287,male,46-60,south,fashion,online,amazon,4,worst product,negative,68,no,yes
25288,female,46-60,east,fashion,online,amazon,4,plastic quality is not that strong as of symphony coolers,negative,6,yes,no
25289,other,26-35,central,automobile,online,amazon,5,very good product,positive,25,yes,no
25290,female,36-45,east,beauty,online,amazon,4,not upto the reviews build up level too bulky quite noisy lack of wheel is biggest disadvantage buy at your own risk not happy overall,negative,3,yes,yes
25291,female,26-35,north,travel,online,amazon,5,nonetheless i gives the feel of ac,negative,44,yes,no
